,y
30428,0
30374,0
35769,0
6956,0
44229,1
23798,0
42688,1
42453,0
45161,0
7028,0
23395,0
41570,0
25822,0
20534,0
31239,1
28579,0
39927,0
1593,0
26793,0
4384,0
42735,0
17089,0
17706,0
7445,0
34536,0
11060,0
11379,0
11887,0
14581,0
20418,0
14310,0
28587,0
34854,0
25906,0
27014,0
17153,0
19505,0
33275,0
20731,1
17147,0
2415,0
6600,0
40051,0
28831,0
45205,1
19473,0
36549,0
38,0
20002,0
26047,0
33091,0
9830,0
28253,0
25692,1
21664,0
15407,0
39984,1
7205,0
19283,0
5048,0
36574,0
4588,0
28962,0
10098,1
32456,0
33030,0
9247,0
6726,0
40386,1
4857,0
8700,0
19364,0
28904,1
17413,0
7574,0
22698,0
28046,0
11080,0
15658,0
2807,0
30432,0
20729,0
10474,0
37287,0
31916,0
8498,0
34252,0
35555,0
18482,0
36381,0
9180,0
3477,0
43832,0
20522,0
16641,1
35895,0
5084,0
14550,0
511,0
24107,1
22159,0
30868,0
31705,0
7236,0
3334,0
2530,0
30351,1
32914,0
24805,0
23833,0
28559,0
34492,0
25460,0
750,0
37897,0
6852,0
18737,0
6076,0
37530,0
36780,0
44468,1
24768,0
10844,0
26393,1
35640,0
19059,0
16027,0
6942,0
12903,0
38438,0
11465,0
32625,0
17854,0
35241,0
7224,0
29399,0
26795,0
18779,0
4698,0
34328,0
305,0
31925,0
5380,0
15586,0
8575,0
25527,0
5299,0
13463,0
33854,1
28448,0
36910,0
33897,1
24956,0
662,0
703,0
37253,0
30726,0
23215,0
31798,0
42204,1
3468,0
2997,0
28997,1
527,0
31244,1
31531,0
44219,1
25576,0
8633,0
25194,0
20170,0
35536,0
22090,0
16818,0
37774,0
39739,0
24080,1
32426,0
38759,1
31729,0
36953,0
21270,0
43625,0
21533,0
689,0
1284,0
17615,0
2804,0
32759,1
34079,0
25813,0
21472,0
11650,0
903,0
7590,1
8325,0
40031,1
16387,0
29307,0
18882,0
14333,0
39263,0
36761,0
15418,0
16474,0
13885,0
3742,0
19380,0
37737,0
40691,0
37090,0
43116,0
3080,0
35630,0
6391,1
24566,0
9654,0
14823,0
19405,0
1438,0
9108,0
15697,0
8432,0
34297,0
4990,0
16020,0
42714,0
4363,0
28014,0
1532,0
32790,0
15661,0
9451,0
23034,0
44400,0
16208,0
40098,0
25798,0
38888,0
13892,1
8464,0
8635,0
24591,0
9680,0
35896,0
15414,0
32913,0
42464,0
18371,0
9871,0
24677,0
3686,0
8361,0
40106,0
41132,0
11204,0
44119,0
13424,0
23324,0
15194,0
23742,0
31527,0
44676,0
6853,0
11566,0
753,0
8144,0
9612,0
8646,1
10448,0
4064,0
7985,0
42024,0
17014,0
20531,0
39570,0
31034,0
1811,0
19732,0
4245,0
8810,0
18827,0
31927,0
2069,0
30210,0
17584,0
21614,0
42853,1
39234,0
28143,0
25670,0
31156,0
11343,0
2175,0
40073,0
8818,0
5085,0
15514,0
29525,0
28425,0
25702,0
20494,0
32136,0
13114,0
14429,0
19939,0
15069,0
4354,0
12694,0
24739,0
31627,0
44285,0
33537,0
30413,0
4522,0
6404,0
17743,0
33919,1
7459,0
36177,0
7746,0
8583,0
38531,0
42643,1
1099,0
9666,0
10119,0
14584,0
14721,0
34225,1
20,0
25026,0
17472,0
19993,0
42341,0
30427,0
32890,0
43052,0
15719,1
43801,1
11750,0
5230,0
41461,0
27039,0
43607,1
38883,0
7597,0
34978,0
41684,0
6445,0
32433,1
6285,0
25556,0
32923,0
8165,0
44171,1
25497,0
27530,0
32008,0
14259,0
42717,0
21879,0
1865,0
12701,0
40469,0
24538,0
31620,0
10910,0
14546,0
33589,0
5639,0
36546,0
36615,0
19579,0
25109,0
7577,0
40091,0
5009,0
11983,0
19528,0
29262,0
14006,0
28365,0
24599,0
7791,0
20444,0
14646,0
782,0
7620,0
21139,0
39467,0
34843,0
19713,0
7885,0
33499,0
29692,0
40038,0
22644,1
41715,0
17312,0
32682,0
27633,0
19719,0
32623,0
20857,0
3108,0
7927,0
18395,0
12270,0
13579,0
3768,0
27325,0
44407,1
24476,0
41118,0
24571,0
29646,0
17375,0
5966,0
26285,0
36189,0
2824,0
40963,0
14759,0
4386,0
18840,0
23068,0
12047,0
36889,1
11483,0
12227,0
30818,0
23995,0
27091,1
1300,0
20260,0
41170,1
3522,0
17258,0
8696,0
38025,0
24644,0
5274,0
38904,0
20214,0
2574,0
6502,0
33687,0
10007,0
12414,0
22254,0
41941,0
43402,1
32162,0
40294,1
17557,0
38112,0
44319,0
16393,0
40627,0
44448,1
21990,0
27315,0
40712,0
18254,0
20478,0
26510,0
9713,0
37673,1
36102,0
37156,0
14691,0
17889,0
42624,1
28193,0
39681,0
26903,0
19620,0
18771,1
3958,0
44246,0
41791,0
11117,0
9082,0
1064,0
25398,0
19110,0
34677,0
29831,0
5310,0
32367,0
40902,1
16063,0
7335,0
6108,0
9965,0
30179,0
14511,0
33748,1
14113,0
30053,1
13713,0
31757,0
332,0
20378,0
19472,0
25275,0
43193,1
3693,0
6868,0
23861,0
32589,1
26190,0
42227,1
32659,0
7816,0
16586,0
42996,0
17469,0
6736,0
4289,0
20296,1
37603,0
41651,1
24530,0
26891,0
40678,0
20856,1
6789,0
40536,0
25830,0
5171,0
12440,0
24126,1
10254,0
24345,0
5633,0
8734,0
37264,0
42440,0
23813,0
11926,0
8680,0
41763,0
24456,0
6323,0
30565,0
44015,0
15037,0
1683,0
33660,0
18589,0
44879,1
35766,0
33013,0
16967,0
1110,0
13934,0
24089,1
8528,0
9036,0
15010,0
32700,0
19075,0
38342,0
12779,0
42935,1
22113,0
30024,0
12500,0
33316,0
24213,0
26422,0
23649,0
676,0
12048,0
23938,0
13297,0
45101,1
5857,0
29462,0
15981,0
14076,0
17896,0
17171,0
38314,0
26647,0
38486,0
39610,0
9990,0
38048,0
38491,1
32054,0
28680,0
26825,0
30378,0
33255,0
35946,0
183,0
9513,0
3167,0
44965,0
42535,1
36061,0
4941,1
21316,0
2836,0
18061,0
42815,0
45004,1
29641,0
31069,1
2972,0
1955,0
2355,0
9084,0
13296,0
43952,0
4088,0
23688,0
28271,0
22960,0
12249,1
23518,0
35890,0
14254,0
533,0
23390,0
3831,0
8663,0
43989,1
4636,0
2742,0
13993,1
22536,0
20150,0
12988,0
37443,0
31215,0
32856,0
26189,0
39058,0
4735,0
41210,1
23842,0
25858,0
37193,0
529,0
20678,0
32775,0
19366,0
24445,0
43071,1
44702,1
11974,0
40611,1
22150,1
8029,0
8524,0
3993,0
40663,0
13526,0
4249,0
40900,0
36255,0
40936,0
26987,0
17955,0
5452,0
42808,0
9104,1
1145,0
4515,0
43555,0
38873,0
26650,0
24274,1
36604,0
36376,0
31066,0
15733,0
27238,0
28122,0
1544,0
37302,0
15672,0
3882,0
10798,0
4512,0
22057,0
19566,0
10993,0
29931,0
30613,0
32822,0
17670,0
10760,0
8286,0
38910,0
25743,0
31050,1
18860,0
15884,0
11460,0
26694,0
21977,1
26060,0
29811,0
4467,0
26866,0
22770,0
14436,0
9323,0
27174,0
4643,0
6515,0
6322,0
37591,0
22873,0
33233,0
16112,0
12320,1
36815,0
32562,0
27309,0
40239,0
3600,0
36438,0
32477,0
39384,0
1787,0
4295,0
32298,0
17750,0
3308,0
26555,0
7284,0
30177,0
42075,0
40943,0
1304,0
4040,0
37879,0
26269,0
19985,0
27994,0
10680,0
20303,0
3005,0
12646,0
22657,0
2407,0
40690,1
41514,1
18733,0
3077,0
5893,0
5607,0
26899,0
22137,0
6325,0
19419,0
40592,0
32811,0
32485,0
7897,0
28578,0
21822,0
21580,0
1810,0
9043,0
14851,0
18766,0
37483,0
23928,0
7202,0
19184,0
15283,0
42320,0
34655,1
26562,1
19106,0
38124,0
157,0
4077,0
8382,0
3578,0
27085,0
44124,1
6211,0
22249,0
35520,0
9337,0
36590,0
22072,0
171,0
6116,0
35998,0
42525,0
40972,0
20778,0
42216,1
4067,0
29292,0
15381,0
37033,0
29180,0
9861,0
33630,0
19402,0
17895,0
40120,0
23162,0
13397,0
29586,0
39940,0
2628,0
18958,0
23535,0
30555,0
3207,0
5632,0
32373,0
33675,0
37299,0
30017,0
27743,0
38525,0
7247,0
8622,0
16887,0
34618,0
40062,0
32519,0
42351,0
24281,0
4113,0
22466,0
29672,0
20688,0
24096,1
10553,0
25265,0
39000,0
25890,0
12368,0
43759,0
39267,1
24453,0
15476,0
2820,0
22226,0
31660,1
42153,1
39306,0
19180,0
15822,0
16777,0
22035,0
37662,0
44780,1
45153,0
40318,0
35929,0
1326,0
29073,0
23295,0
33029,0
45103,1
22287,0
27231,0
39953,1
38225,0
43613,1
22220,0
18039,0
27273,0
4961,0
5250,0
12649,0
32061,0
17228,1
16824,0
30238,0
32577,0
34993,0
23829,0
9968,0
15628,0
6543,0
12817,0
941,0
6643,0
42942,0
19241,1
18951,0
29086,0
11670,0
41832,0
30493,1
10004,0
17529,0
40349,1
31288,0
31036,0
16447,0
23735,0
21961,0
34839,0
23411,0
42661,1
34469,0
33543,0
28809,0
25123,0
8133,0
41259,0
15894,0
42648,0
6115,0
37451,0
19224,0
24783,0
45180,0
18553,0
41671,0
9440,0
12772,0
33417,0
44274,1
15802,0
5030,0
14105,0
6820,0
38993,0
24872,0
35763,0
22420,1
44482,0
34141,0
41828,1
17223,0
5543,0
38801,0
9837,0
34835,1
22033,0
26481,0
41504,0
17067,0
2542,0
36681,0
11788,0
36208,0
43090,0
23636,0
19385,0
40623,0
42631,1
39139,0
22285,0
24381,0
15679,0
5736,0
21691,0
8511,0
11387,0
12098,0
36633,0
12022,0
20101,0
28890,0
679,0
23378,0
42017,0
1596,0
1352,0
3903,0
18593,0
7063,0
34523,0
9238,0
28746,0
12373,0
17485,0
22196,0
37856,0
38257,0
18906,0
26024,0
30426,0
4555,0
11274,0
7812,0
22953,0
37608,0
35891,0
35039,0
34617,0
27065,0
19760,0
16209,0
34243,1
4368,0
19649,0
4239,0
36685,0
23315,0
23229,0
23917,0
39021,0
11469,0
8992,0
17193,1
28564,0
10615,0
26879,0
18173,0
37150,0
39379,0
22151,0
28841,0
26453,0
11642,0
548,0
29392,0
1104,0
18379,0
17792,0
28322,0
11954,0
34195,0
16580,0
9321,0
20333,0
948,0
20697,0
27511,0
28093,0
34487,0
33679,0
29252,0
29218,0
22262,0
43162,0
16825,0
32581,0
21282,0
5010,0
448,0
20948,0
30380,0
43892,1
11211,0
4298,0
44221,0
42886,0
32357,1
34527,0
9366,0
14508,0
7537,0
44100,0
7613,0
35953,0
7367,0
32522,0
1127,0
2780,0
20796,0
1799,0
34418,0
26489,0
23406,0
2387,1
19423,0
14017,0
2060,0
30388,0
22038,0
14326,0
33650,0
20111,0
13210,0
44735,1
31516,0
6068,0
3513,0
43108,0
11635,0
40203,1
30118,0
28555,0
16230,1
7558,0
25759,0
7818,0
19019,0
24531,0
42324,0
5760,0
20677,0
6697,0
43930,0
41484,1
37998,0
26929,0
2263,0
7804,0
31769,0
37854,0
43497,0
3261,0
29305,0
32871,0
27401,0
17234,0
8275,0
3872,0
36419,1
1774,0
42640,0
14055,0
2840,0
31965,0
37148,0
34292,0
2615,0
13725,0
36445,0
8371,0
27009,0
24821,0
19949,0
17247,0
22513,0
12720,0
20470,0
1511,0
31711,0
33899,0
22251,0
5283,1
14705,0
28534,0
42136,1
37612,0
23628,0
7217,0
33327,0
18123,0
15380,0
1792,0
13702,0
27841,0
20520,0
16862,0
43406,0
34386,0
23419,0
13727,0
42201,1
38657,0
20196,0
34946,0
9017,0
8950,0
42306,0
25206,0
9521,0
33812,0
28010,0
22217,0
16134,0
18286,0
18240,0
7159,0
15167,0
2303,0
45096,1
18070,0
17841,0
6770,0
8969,0
43713,0
15974,0
35720,0
35639,0
11730,0
40030,0
42555,0
8169,0
32764,0
11150,0
32621,0
36048,1
21790,0
9671,1
31382,0
26935,1
40430,0
16688,0
17496,0
41950,0
17239,0
32390,0
2822,0
37937,0
20015,0
2246,0
20056,0
42076,0
16225,0
11225,0
14366,0
26200,0
22780,0
6088,0
35967,0
25189,0
16397,0
6263,0
38663,0
25817,0
1711,0
20429,0
13854,0
716,0
24191,0
43043,0
37378,0
32969,0
18453,0
38722,0
21887,0
1369,0
5103,0
28393,0
1404,0
3098,0
35552,0
4330,0
40836,0
38432,0
7869,0
12982,0
3183,0
9574,0
19200,0
35877,0
35145,0
21235,0
3658,0
28298,0
43069,0
18342,0
17407,0
15176,0
24257,0
24424,0
8852,0
43972,1
21037,0
8983,0
5971,0
41593,0
15391,0
32895,0
14483,0
28104,0
40252,0
5634,0
2268,0
33238,0
3393,0
13357,0
36586,0
38456,0
11434,0
5408,0
22177,0
17082,0
24696,0
27912,0
21857,0
18680,0
26511,0
23824,0
5830,0
3088,0
34595,0
27102,0
13058,0
18867,0
25789,0
21821,0
31457,0
32283,0
27215,0
41931,1
40651,1
1877,0
41509,1
37480,0
42379,0
1286,0
38899,0
15063,0
35188,0
30183,0
8457,0
41524,0
38030,0
10319,0
34884,0
5540,0
29032,0
32289,0
17220,0
14711,0
40991,0
45059,0
29415,0
38614,0
44979,1
24683,0
32378,0
22576,0
45023,0
38096,0
17759,0
19479,1
38402,0
43275,0
35677,0
7992,0
39614,0
6415,0
33737,1
36035,0
7503,0
9568,0
41929,0
20527,0
38508,0
28719,0
6096,0
12851,0
5454,0
704,0
14209,0
3977,0
8691,0
30201,0
39361,1
27479,0
20008,0
43553,0
7427,0
22380,0
12021,0
20770,0
11997,0
25317,0
41870,0
23579,0
32990,0
15564,0
1976,0
36054,0
9636,0
26996,0
31938,0
29267,1
41994,1
3550,0
1766,0
7152,0
37347,0
35542,0
37112,0
30596,0
9682,0
21296,1
34126,0
35700,0
21554,0
19512,0
13203,0
41679,0
26584,0
41936,1
39637,0
37064,0
11426,0
21027,0
6229,0
30933,0
29759,0
25851,0
24637,0
18144,0
18044,0
12844,0
2861,0
30023,0
30500,0
27123,1
10377,0
25201,0
6439,0
19711,0
25757,0
27113,0
9667,0
18980,0
22296,0
38142,1
8065,0
21201,0
18515,0
27342,0
36776,0
25603,0
19341,0
18477,0
10670,0
981,0
12071,0
37087,0
3258,0
30062,0
34583,0
19884,0
5269,0
37878,0
41907,1
25838,0
37222,0
17189,0
40315,0
31677,1
10268,0
38729,0
9677,0
33690,0
33253,0
41404,1
19679,0
37975,0
22342,0
25506,0
21881,0
38578,0
11776,0
11064,0
17905,0
24930,0
1781,0
43735,0
36587,0
43211,1
5056,0
13569,0
4867,0
22854,0
2432,0
6858,0
36926,0
32384,0
34549,0
17908,0
39609,1
30363,0
38138,0
27979,0
42719,0
25478,0
6586,0
3218,0
7668,1
36566,0
23711,0
7190,0
30155,0
28405,0
7281,1
796,0
16568,0
31649,0
42456,1
13675,0
45107,1
43921,0
26468,0
27701,0
26340,0
15393,0
29700,0
35664,0
11,0
5311,0
16263,0
9316,0
6611,0
19490,0
40852,0
38411,0
21712,0
35341,0
6695,0
26,0
5767,0
35445,0
11049,0
19488,0
17182,1
27324,0
19360,0
17098,0
12525,0
10250,0
6073,0
5702,0
37898,0
13539,0
36762,0
4944,0
32695,0
7598,0
20035,0
12466,0
17950,0
35206,0
22851,0
5120,0
18620,0
23629,0
15059,0
39179,0
17979,0
27645,1
12010,0
15832,0
40580,0
6474,0
33525,0
39685,0
5528,0
34302,1
17981,0
14137,0
13045,0
32789,0
30848,0
8639,0
1082,0
20763,0
30199,0
3222,0
24252,0
20070,0
18692,0
30217,0
15186,0
19935,0
27917,0
33841,0
10598,0
20116,0
23265,1
6514,0
12789,0
34261,0
43377,0
43786,0
2713,0
22551,0
12843,0
6349,0
37743,0
11145,0
14525,0
3960,0
34725,0
18293,0
5727,0
24660,0
1706,0
45052,1
32428,0
30230,0
434,0
27120,0
33168,0
21245,0
26115,0
2479,0
25386,0
41938,1
2203,0
19834,0
33149,0
30057,0
15871,0
5431,0
6964,0
8703,0
7508,0
20669,1
20156,0
44883,0
41716,0
38503,0
8755,1
27613,0
37600,0
8724,0
15178,0
11105,0
25264,0
37157,0
25726,0
35391,0
40504,1
21768,0
35526,0
10409,0
3239,0
31575,1
7242,1
39850,0
33153,0
17321,0
30684,0
8384,0
27288,0
38043,0
44086,0
11879,0
19873,1
40366,1
13647,0
9711,0
34497,0
38165,0
45075,1
38392,1
1368,0
7592,0
4205,0
12212,0
30822,0
1547,0
21655,0
32613,0
38892,0
3023,0
35673,0
31165,0
15996,0
10714,0
7068,0
36972,0
26410,0
18274,0
35277,0
7481,1
8547,0
35239,0
40549,0
9276,0
9447,0
25225,0
1935,0
16065,0
28598,0
4900,0
25530,0
30249,0
10664,1
30154,1
20380,0
3448,0
30621,0
37355,0
1185,0
41451,1
25370,0
19410,0
38367,1
33401,1
14000,0
18559,0
9957,0
22608,0
27156,0
32531,0
40452,0
27510,0
15406,0
30410,0
4596,0
15072,0
13352,0
24333,0
32760,0
12086,0
30061,0
13516,0
21737,0
19367,0
34750,0
37517,0
12196,0
22930,0
26730,0
25523,0
34273,1
5144,1
15517,0
31292,1
13350,0
3812,0
13126,0
2291,0
40092,0
3604,0
13289,0
39452,1
16045,0
1659,0
3794,0
29038,0
17231,0
2978,0
23807,0
12220,0
12276,1
24304,0
29191,0
22764,0
19452,0
151,0
9193,0
43546,0
37542,0
45174,1
19022,1
11757,0
11414,0
6006,1
37859,0
8161,0
43982,0
42067,1
16217,0
27492,0
35839,0
32798,0
38268,0
27519,0
22031,0
37631,0
5924,0
32416,0
42726,0
20880,0
34531,0
26281,0
24467,0
6339,0
38538,0
2606,0
11052,0
35343,0
22129,0
6416,0
7040,0
5,0
16131,0
19552,0
36415,0
5415,0
440,0
34183,0
41017,0
44255,1
41785,0
1938,0
9119,0
18914,0
4871,0
22478,0
44196,1
7977,0
17274,0
38079,0
27476,0
28306,0
7706,0
16896,0
43661,0
5071,0
27619,0
23621,0
9410,0
24659,0
36029,0
16454,1
36195,0
24663,0
43998,1
29297,0
7666,1
13122,0
35012,0
41706,0
37667,1
6459,0
14249,0
15009,0
27235,0
43934,1
7183,0
24446,0
12909,0
8304,0
21335,0
30609,0
25481,0
43942,1
3535,0
13731,1
8386,0
22886,0
4455,1
33218,0
25737,0
17770,0
34306,0
2613,0
22572,0
37389,0
9955,0
28538,0
17964,0
35724,0
45130,0
1617,0
14223,0
12123,0
9524,0
38422,0
32349,1
29004,0
24021,0
17698,0
21447,0
26266,1
18707,0
405,0
16608,0
4124,0
40095,0
8758,0
2037,0
24347,0
1022,0
37167,0
7436,0
10887,0
33468,0
16655,0
29405,0
36169,0
27740,0
38552,0
39792,1
32096,0
37928,0
13308,0
1263,0
8541,0
19973,0
17440,0
21151,0
36876,0
33898,0
42604,1
10847,0
395,0
16493,0
9262,0
44669,0
32115,0
25184,0
8940,0
8952,0
38894,0
31149,1
44014,0
45196,1
28491,0
26884,0
30209,0
17284,0
38605,0
4251,0
12198,0
1225,0
6410,0
21668,0
4755,0
33368,0
6957,0
40915,0
8621,0
37297,0
38379,1
44967,0
4861,0
15446,0
43281,1
37229,0
12167,0
37440,1
22663,0
31530,0
29271,0
37013,0
10421,1
32035,1
15471,0
40929,0
9468,0
14572,0
18438,0
18297,0
26300,0
20476,0
28020,0
16494,0
24102,1
26467,0
13096,0
17569,0
17883,0
16450,0
14561,0
40021,0
21812,0
28085,0
33279,0
26596,0
21748,0
22771,0
5969,0
33472,0
10997,0
24703,0
23929,0
26178,0
31351,1
3890,0
10868,0
16985,0
29443,0
33429,0
11057,0
5641,0
4850,0
3300,1
64,0
33911,1
17937,0
13676,0
19421,0
30771,0
44001,0
6184,1
15595,0
12663,0
3857,0
20848,0
10225,0
18218,0
41119,0
14262,0
22230,0
15457,0
10439,0
17873,1
15820,0
23780,0
35150,0
13700,0
16467,0
21561,0
10112,0
42347,1
16948,0
40819,0
26267,0
28662,0
38190,0
10442,1
9618,0
25355,0
8662,0
27,0
34984,0
10969,0
20536,0
17194,0
10536,0
26145,0
23249,0
33277,0
27329,0
39321,0
14243,0
42106,0
38343,0
34237,0
5304,0
15801,0
29543,1
14780,0
22800,0
42260,0
35796,0
40858,0
29409,0
7752,0
10049,1
5351,0
43974,0
21009,0
3455,0
362,0
42667,0
44195,0
10755,0
13341,0
11169,0
15806,0
33766,0
21831,0
20562,0
39883,0
23432,0
34404,0
21731,0
29628,0
9810,0
16165,0
32338,1
45109,1
1128,0
22,0
34249,1
36821,0
11578,0
20891,0
3981,0
15461,0
10776,0
18552,0
33425,0
19285,1
27424,0
31833,0
5312,0
14519,1
2926,0
7452,0
25467,1
3196,0
33071,0
43292,0
28621,0
8052,0
4370,0
7250,0
11215,0
13192,0
37201,0
20626,0
29806,0
37099,1
26443,1
27048,0
43821,0
794,0
11939,0
21224,1
27394,0
36938,0
6663,0
16698,0
15229,0
11694,0
38401,0
3043,0
27217,0
17432,0
14608,0
9489,0
26268,0
37749,0
7388,0
18233,0
43805,0
24480,0
20439,0
21414,0
11575,0
31356,1
11555,0
7333,0
5273,0
33059,0
19081,0
39201,0
6613,0
36971,0
30559,0
43664,0
38732,1
39800,0
25146,0
6831,0
40382,0
4177,0
18625,1
2853,0
16113,0
14039,0
25172,0
10348,0
16357,0
26383,0
10238,0
36241,0
28686,0
4315,0
15055,0
18011,0
8078,0
37933,0
37990,1
22275,0
3516,0
34861,0
28406,0
5769,0
40958,1
29821,0
32804,0
39926,0
21776,0
39839,0
11348,0
38047,0
21838,0
2682,0
34161,1
3056,0
37442,0
863,0
12584,0
9406,0
34290,1
38667,0
22491,0
6930,0
2466,0
20605,0
25718,0
23501,0
5377,0
20019,0
1439,0
18100,0
13225,0
21178,0
39677,1
38394,1
25062,0
36578,0
32516,0
20646,0
13669,1
39951,1
34850,0
27025,0
23480,0
11979,0
2673,0
28500,0
29629,0
31052,0
23503,0
41770,1
44692,1
20000,0
36069,0
36453,0
35172,0
23464,0
337,0
35556,0
20393,0
1942,0
27084,0
1913,0
13902,0
8917,0
7773,0
23415,0
21688,0
23660,0
32555,0
16422,0
23235,0
39468,0
1076,0
29022,0
29827,0
5401,0
14267,0
35437,0
16272,0
34783,0
42348,1
8273,0
39442,0
7899,0
3200,0
37577,0
14867,0
40508,0
27498,0
40534,0
3325,0
26295,0
10198,0
30940,0
3744,0
34060,0
43863,0
27403,0
38874,0
28795,0
27173,0
29681,0
35607,0
19916,0
7442,0
29767,0
11233,0
43758,0
997,0
24776,0
18681,0
25790,0
7178,0
2124,0
22049,0
17121,0
10171,0
21586,0
27423,0
32863,0
4562,0
18720,0
20895,0
11027,0
32711,0
12685,1
29772,0
303,0
20547,0
25475,0
36316,0
6619,0
25183,0
23232,0
16172,0
41250,0
14041,0
14978,0
41901,0
6179,0
35398,0
30512,0
30665,0
5402,0
38462,0
29621,0
27169,0
15199,0
106,0
3405,0
16107,0
30231,0
43504,1
6389,0
37913,0
19460,0
21353,0
30708,0
17354,0
9856,0
33239,0
38882,0
23451,0
42875,0
29758,0
45,0
9288,0
35054,0
27305,0
15308,0
36715,0
19446,0
1778,0
9912,0
23940,0
3647,0
33284,0
12213,0
16562,0
7867,0
36873,1
24927,0
10218,0
17915,0
18245,0
13583,0
17000,0
8054,0
10859,0
34152,1
39509,0
9389,1
24236,0
18419,0
271,0
19330,0
28505,0
21092,0
16478,0
3737,0
36632,0
12504,0
639,0
17951,0
33997,0
17110,1
22013,0
32691,0
1080,0
22064,0
38205,0
3213,0
41843,0
21499,0
15334,0
43016,1
28456,0
41005,0
12441,0
11466,0
5967,0
11586,0
43353,0
8256,0
40665,0
36143,0
1019,0
4097,0
34891,0
7713,0
32593,0
26940,0
6794,0
27656,0
38975,1
44052,0
7113,0
29738,0
35058,0
15783,0
31864,0
2395,0
23675,0
40068,1
36015,0
26123,0
1780,0
7465,0
26030,0
23561,0
19061,0
43826,1
2631,0
16743,0
38382,0
28358,0
3592,0
38948,0
20294,0
38519,0
42649,1
8586,0
886,0
9418,0
23490,0
19197,0
2056,0
44781,1
28192,0
18693,0
21314,0
34554,0
20016,0
35865,0
43593,1
641,0
25491,0
5363,0
4428,0
18285,0
40698,1
4607,1
4430,0
41319,0
21807,0
3775,0
17748,0
27908,0
16605,0
43134,0
38589,0
11589,0
39961,1
35226,1
13057,1
20610,0
39530,0
20143,0
26914,0
22253,0
34669,0
40180,0
33693,1
39695,0
15207,0
43539,0
44038,0
41468,1
9817,0
29065,0
44099,1
17161,0
26689,0
33113,0
10526,0
394,0
14666,0
21514,0
42617,0
5006,0
19052,0
8833,0
16106,0
35038,0
42854,0
18418,0
33447,0
2057,0
36286,0
36074,0
13779,0
44771,0
35590,0
23962,0
44689,1
36841,0
6562,0
16883,0
25338,0
18231,0
37015,0
41278,1
4099,0
44269,1
1218,0
18677,0
1408,0
20659,0
11219,0
24553,0
8206,0
41405,1
43231,1
16725,0
5683,0
13719,0
24362,0
3202,0
31987,1
8214,0
24037,0
4890,0
33378,0
32226,0
28731,0
8110,0
2473,0
22746,0
38467,0
40081,1
1922,0
32266,0
17448,0
26934,0
31684,0
4842,0
24297,0
24871,0
11787,0
30399,0
28016,0
31526,1
34277,0
25366,0
2076,0
34154,0
20519,0
6009,0
40359,0
17606,0
30630,0
23225,0
30937,0
42078,1
22718,0
6057,0
11220,0
30137,0
1740,0
38222,0
9816,0
28220,1
20550,0
17734,0
16452,0
30498,0
12462,0
15687,0
27018,0
25952,0
15249,0
42258,1
10404,0
36792,1
3193,1
17527,0
1454,0
9494,0
41801,0
25224,0
8255,0
34560,0
8099,0
29904,0
3099,0
41733,0
38116,1
25984,1
6824,0
633,0
31299,1
26515,0
6963,0
12264,0
41815,0
2941,0
38312,0
27446,0
43214,0
14992,0
12908,0
34326,0
38791,0
44707,1
236,0
29557,0
29536,0
23828,0
20558,1
15916,0
8601,0
35909,0
26215,0
26187,0
33684,0
9747,0
24540,0
2883,0
19594,0
37880,0
37601,0
17331,0
17774,0
13977,0
15866,0
16355,0
9090,0
19731,0
35892,0
25271,0
43054,1
17886,0
35400,0
17136,0
22112,0
38868,0
27931,0
37077,0
590,0
32193,0
11883,0
6571,0
27756,0
36496,0
7967,0
38720,0
15982,0
25701,1
23956,0
37292,0
22194,0
31110,0
9697,0
4317,0
4675,1
14643,1
26614,0
8970,0
9984,0
40566,1
21071,0
11185,0
8268,0
16881,1
21689,0
11519,1
37980,0
13884,0
824,0
8749,0
3276,0
18001,1
29547,0
1753,0
14329,0
30826,0
28022,0
42418,1
4877,0
6610,0
5425,0
41196,0
11861,0
39810,0
24012,0
16259,0
20566,0
21251,0
31836,0
16047,0
26414,0
868,0
34529,0
38997,0
24001,0
26134,0
8080,0
30005,0
3281,0
43857,0
28541,0
43379,1
35990,0
7142,0
13432,0
13701,1
37246,0
25610,0
43641,1
43501,1
25854,0
5081,0
40886,1
1773,0
34585,0
19803,0
36261,1
34639,0
8522,1
9483,0
23504,0
4474,0
17477,0
38223,0
38937,0
15752,0
7276,0
35577,0
2016,0
1607,0
17947,0
11590,1
15664,0
31362,0
36278,0
41334,1
39743,0
5445,0
32915,0
45090,1
4644,0
35095,0
497,0
28206,0
10530,0
3665,0
30120,0
7435,0
28940,0
38127,0
19212,1
9397,0
44200,0
32376,0
10520,0
21428,0
35035,0
26565,1
23941,0
763,0
2389,0
30652,0
31456,0
6842,0
13590,0
27647,0
7837,0
4821,0
21055,0
8509,0
20509,1
6414,0
9761,0
42500,0
14821,0
31892,0
39393,0
16010,0
38256,0
15,0
21254,0
31762,0
22809,0
3953,0
33093,0
27972,0
38400,0
17538,0
28096,0
20622,1
2128,0
10141,0
31161,0
722,0
41124,0
17338,0
24490,0
33421,0
24840,0
18795,0
23144,0
8890,0
42392,1
26381,0
2228,0
37252,0
22002,0
43831,0
27625,0
7880,0
32592,0
16043,0
38050,0
26483,0
37951,0
7379,1
